game,game_version,solver,run_id,strategy_snapshot_id,iteration,seed,elapsed_training_seconds,iteration_seconds,traversal_seconds,advantage_training_seconds,strategy_training_seconds,player_zero_advantage_training_loss,player_zero_advantage_validation_loss,player_one_advantage_training_loss,player_one_advantage_validation_loss,strategy_training_loss,strategy_validation_loss,player_zero_advantage_samples_retained,player_zero_advantage_samples_seen,player_one_advantage_samples_retained,player_one_advantage_samples_seen,strategy_samples_retained,strategy_samples_seen,process_rss_bytes,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,free_disk_bytes
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,168,20260811,58555.0214710969,2164.946601429023,16.151130344951525,319.7534775021486,0.0,0.3787240982055664,2.0873334407806396,20.74207305908203,21.63025665283203,,,9946806,9946806,10000000,23399049,10000000,48401583,14191267840,303094784,522190848,125757721735
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,169,20260811,58890.37815169082,372.66881927801296,15.958035639952868,319.3985474999063,0.0,0.45528778433799744,2.1011879444122314,20.948015213012695,21.834917068481445,,,10000000,10009807,10000000,23540836,10000000,48703783,14264799232,303094784,522190848,125735113472
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_170,170,20260811,59321.32293748483,467.41314306412823,16.023228539852425,320.5482721601147,94.37320870999247,0.7891982197761536,2.376544952392578,21.233659744262695,21.396484375,0.224177286028862,0.23654432594776154,10000000,10072563,10000000,23669747,10000000,48995312,14430953472,303094784,522190848,125721654382
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,171,20260811,59660.09239787189,936.4788063000888,15.633213075110689,323.1361828108784,0.0,0.9389520287513733,2.5771594047546387,20.672046661376953,22.308021545410156,,,10000000,10131053,10000000,23802550,10000000,49281536,14256283648,296370688,515899392,125728380431
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,172,20260811,59996.473221177,951.6283816241194,15.86896238126792,320.51179297594354,0.0,1.1691408157348633,2.702871799468994,20.971464157104492,21.74472427368164,,,10000000,10190701,10000000,23955182,10000000,49591770,14256386048,303094784,522190848,125728379716
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,173,20260811,60332.82265749597,373.6436548589263,15.68368211411871,320.6657219938934,0.0,1.446126937866211,2.946294069290161,20.95650863647461,22.18458366394043,,,10000000,10253962,10000000,24086958,10000000,49886576,14256451584,303094784,522190848,125728379132
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,174,20260811,60668.7118892679,373.42500969883986,15.94808581797406,319.9411106661428,0.0,1.7171545028686523,3.2756452560424805,21.047523498535156,22.121227264404297,,,10000000,10309861,10000000,24236603,10000000,50192357,14256463872,303094784,522190848,125728378613
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,175,20260811,61005.29181641899,969.278549432056,15.445278302999213,321.13462104368955,0.0,1.9424394369125366,3.5174572467803955,20.66691017150879,22.104167938232422,,,10000000,10370192,10000000,24361767,10000000,50475819,14129782784,303094784,522190848,125728377934
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,176,20260811,61340.43704661215,372.2931218871381,15.354776402004063,319.79041826399043,0.0,2.2267425060272217,3.644693374633789,21.174999237060547,22.244848251342773,,,10000000,10426242,10000000,24494241,10000000,50765847,14191968256,303094784,522190848,125728377411
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,177,20260811,61674.88984833215,371.113224562956,15.063117111800238,319.3896470160689,0.0,2.3737945556640625,4.0921831130981445,20.83938980102539,21.768327713012695,,,10000000,10487998,10000000,24620912,10000000,51047634,14196477952,303094784,522190848,125728376887
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,178,20260811,62013.717610202264,377.09179735998623,16.522006415063515,322.3057250981219,0.0,2.6007537841796875,3.8940443992614746,21.225608825683594,21.938817977905273,,,10000000,10547575,10000000,24772187,10000000,51359161,14196682752,303094784,522190848,125728376237
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,179,20260811,62350.61825897521,373.7067879009992,16.28237357805483,320.61824901681393,0.0,2.8678483963012695,4.315462589263916,21.27337074279785,22.46455192565918,,,10000000,10605979,10000000,24921001,10000000,51667087,14196264960,303094784,522190848,125728375647
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_180,180,20260811,62780.09011241631,465.99597933795303,15.941021271981299,319.5788103810046,93.95197099098004,2.8197431564331055,4.274840831756592,21.52750015258789,22.74577522277832,0.22273795306682587,0.23394985496997833,10000000,10660090,10000000,25064582,10000000,51964123,14407798784,303094784,522190848,125714916684
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,181,20260811,63122.16082563531,376.6611722270027,16.17779602087103,325.8928370771464,0.0,3.0910680294036865,4.264371871948242,21.370464324951172,22.67140007019043,,,10000000,10720504,10000000,25204810,10000000,52258387,14133469184,296370688,515899392,112921205313
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,182,20260811,63459.375837193336,374.1866697559599,15.941709715174511,321.27324629807845,0.0,3.165576457977295,4.632920742034912,21.397262573242188,22.040746688842773,,,10000000,10778221,10000000,25334416,10000000,52541240,14200164352,303094784,522190848,112921204821
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,183,20260811,63793.686200551456,375.48059311392717,15.023351165698841,319.28698349767365,0.0,3.4413671493530273,4.7691192626953125,21.35655975341797,22.93199920654297,,,10000000,10837363,10000000,25467198,10000000,52835015,14200205312,303094784,522190848,112921204297
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,184,20260811,64134.69277323433,378.930736994138,15.981317401165143,325.02522210916504,0.0,3.618023633956909,5.178894519805908,21.396745681762695,22.289236068725586,,,10000000,10900156,10000000,25607920,10000000,53142543,14133645312,303094784,522190848,112921203644
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,185,20260811,64470.5776279422,376.6638301280327,16.210523152025416,319.67430502711795,0.0,3.8121843338012695,5.2157816886901855,21.322845458984375,23.433645248413086,,,10000000,10958566,10000000,25758432,10000000,53452933,14199169024,303094784,522190848,112921203122
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,186,20260811,64805.42741406127,966.1774055240676,15.583100704941899,319.26665084878914,0.0,3.981560468673706,5.383840560913086,21.525304794311523,22.12333869934082,,,10000000,11016132,10000000,25900437,10000000,53749259,14200496128,303094784,522190848,112921202442
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,187,20260811,65144.26394586149,374.9292420342099,15.454017938813195,323.3824797649868,0.0,4.2627153396606445,5.369008541107178,21.59002685546875,22.736268997192383,,,10000000,11072521,10000000,26033152,10000000,54035339,14200188928,303094784,522190848,112921201920
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,188,20260811,65482.77570452751,955.5574936680496,15.67152811982669,322.84019316593185,0.0,4.37380313873291,5.672201633453369,21.615219116210938,22.756603240966797,,,10000000,11132505,10000000,26164202,10000000,54324501,14133710848,303094784,522190848,112921201242
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,189,20260811,65819.33318416565,373.9247110148426,15.872636239277199,320.6848113981541,0.0,4.513291835784912,5.8471293449401855,21.603965759277344,22.924701690673828,,,10000000,11191625,10000000,26305444,10000000,54632120,14197018624,303094784,522190848,112921200721
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_190,190,20260811,66251.61466469173,1040.6466650369111,15.530184242641553,321.4775465792045,95.27369945915416,4.692920207977295,5.78387975692749,21.823932647705078,22.35155487060547,0.22644981741905212,0.23338548839092255,10000000,11247534,10000000,26437822,10000000,54920117,14323556352,303094784,522190848,112907741473
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,191,20260811,66590.90591136063,377.13486456894316,16.1897143938113,323.1014541478362,0.0,4.800642967224121,6.369256973266602,21.83855628967285,22.754058837890625,,,10000000,11305583,10000000,26583999,10000000,55222030,14245187584,296370688,515899392,112914467611
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,192,20260811,66926.58600934665,372.80329242302105,16.367097008042037,319.31293077603914,0.0,4.962149143218994,5.994114875793457,21.795866012573242,23.009653091430664,,,10000000,11362906,10000000,26731724,10000000,55532054,14254002176,303094784,522190848,112914467027
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,193,20260811,67262.31911196164,372.15941683691926,15.927792408969253,319.80528606986627,0.0,5.158198356628418,6.648831844329834,21.97435760498047,23.25029945373535,,,10000000,11419651,10000000,26867402,10000000,55828120,14247747584,303094784,522190848,112914466503
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,194,20260811,67597.83905744879,1524.017608691007,15.709088241914287,319.8108259169385,0.0,5.234969615936279,6.743585586547852,21.97344970703125,22.988527297973633,,,10000000,11478702,10000000,27006409,10000000,56123595,14260355072,303094784,522190848,112914465797
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,195,20260811,67935.47523813974,375.04832760384306,16.079005426028743,321.5570640740916,0.0,5.489232540130615,6.68386697769165,21.835033416748047,23.27756118774414,,,10000000,11535987,10000000,27155841,10000000,56430459,14258282496,303094784,522190848,112914465212
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,196,20260811,68275.4067645208,377.7229694589041,15.868311612866819,324.0631818359252,0.0,5.656427383422852,6.9763078689575195,22.097524642944336,23.91712188720703,,,10000000,11596981,10000000,27304273,10000000,56744096,14249910272,303094784,522190848,112914464627
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,197,20260811,68613.58974794764,376.9234799738042,16.32932170527056,321.8536240509711,0.0,5.8281145095825195,6.866963863372803,22.06145477294922,23.000476837158203,,,10000000,11654681,10000000,27461543,10000000,57060989,14247829504,303094784,522190848,112914464106
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,198,20260811,68950.76178840757,374.934639840154,15.311296039028093,321.86071025789715,0.0,5.813673973083496,7.247819900512695,22.31664276123047,23.416034698486328,,,10000000,11711623,10000000,27590788,10000000,57345276,14203953152,303094784,522190848,112914463521
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,199,20260811,69289.22015241045,375.71429772512056,15.869599857833236,322.58872921112925,0.0,6.026559829711914,7.2657880783081055,22.17923355102539,23.276012420654297,,,10000000,11771659,10000000,27735164,10000000,57654652,14252068864,303094784,522190848,112914463064
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_200,200,20260811,69721.42793698958,469.54034953098744,15.553269628202543,321.39215151406825,95.26231763884425,6.151348114013672,7.718066215515137,21.884002685546875,23.239843368530273,0.22530336678028107,0.23604023456573486,10000000,11829569,10000000,27871394,10000000,57945313,14416928768,303094784,522190848,112901003904
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,201,20260811,70060.3765859236,375.3391935771797,15.942769094835967,323.0058134919964,0.0,6.289618015289307,7.460501194000244,22.10064697265625,22.843584060668945,,,10000000,11883844,10000000,28009813,10000000,58237449,14179897344,296370688,515899392,112907729848
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,202,20260811,70400.03779171756,963.7985029770061,15.049389105290174,324.61175202811137,0.0,6.415550231933594,7.733852863311768,21.978723526000977,23.513397216796875,,,10000000,11942707,10000000,28134523,10000000,58516563,14132940800,303094784,522190848,112907729236
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,203,20260811,70734.72102263058,372.2702884899918,15.297736006090418,319.3854619252961,0.0,6.689200401306152,7.919600486755371,22.18687629699707,23.265628814697266,,,10000000,11995381,10000000,28263326,10000000,58794472,14177943552,303094784,522190848,112907728713
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,204,20260811,71072.46822452941,374.0315895918757,16.019042984116822,321.7281238480937,0.0,6.836507797241211,8.199459075927734,22.124197006225586,23.931970596313477,,,10000000,12053917,10000000,28403202,10000000,59096989,14310248448,303094784,522190848,112907728257
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,205,20260811,71406.78938535438,933.9074395010248,14.778840394923463,319.54228113614954,0.0,6.835799217224121,8.334887504577637,22.281728744506836,23.211824417114258,,,10000000,12115251,10000000,28533870,10000000,59381853,14327672832,303094784,522190848,112907727451
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,206,20260811,71744.59564310522,376.04752623895183,15.46272670594044,322.3434963899199,0.0,7.006444931030273,8.429156303405762,22.028907775878906,23.257415771484375,,,10000000,12170741,10000000,28676449,10000000,59677606,14256173056,303094784,522190848,112907726992
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,207,20260811,72082.96657028724,958.5762587210629,15.950729209929705,322.4201650801115,0.0,7.247507572174072,8.558564186096191,21.955251693725586,23.01093292236328,,,10000000,12227432,10000000,28818637,10000000,59976934,14179377152,303094784,522190848,112907726442
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,208,20260811,72418.39266644628,373.0322169130668,15.517481042305008,319.9085797793232,0.0,7.340690612792969,8.656210899353027,22.12159538269043,23.0633487701416,,,10000000,12282371,10000000,28950916,10000000,60264941,14258778112,303094784,522190848,112907725665
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,209,20260811,72755.3116892553,375.38145050778985,15.963095791870728,320.9558933340013,0.0,7.611022472381592,8.798157691955566,22.1113224029541,23.345949172973633,,,10000000,12338181,10000000,29108468,10000000,60582413,14292201472,303094784,522190848,112907725274
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_210,210,20260811,73187.26065334538,1077.4045378249139,15.754696069052443,322.10344295203686,94.09078602399677,7.781416893005371,8.783543586730957,22.064428329467773,23.696107864379883,0.2273646891117096,0.2345733344554901,10000000,12398857,10000000,29243632,10000000,60875558,14378491904,303094784,522190848,112894265964
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,211,20260811,73526.66327535035,375.23665531002916,15.627721964847296,323.77484014909714,0.0,7.9047746658325195,8.955592155456543,22.2659912109375,23.045330047607422,,,10000000,12455981,10000000,29377886,10000000,61158481,14173212672,296370688,515899392,100100551105
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,212,20260811,73859.87511698226,369.8853418531362,14.855610698927194,318.3561761798337,0.0,8.059146881103516,9.165470123291016,22.119182586669922,23.35906410217285,,,10000000,12515185,10000000,29495078,10000000,61430831,14241050624,303094784,522190848,100100550454
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,213,20260811,74192.99959597131,370.4718008560594,14.274230730952695,318.85022159828804,0.0,8.348104476928711,9.292827606201172,22.062744140625,23.66696548461914,,,10000000,12570465,10000000,29605220,10000000,61689447,14245326848,303094784,522190848,100100549933
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,214,20260811,74533.93272586027,1511.2840783740394,15.527853501960635,325.40523937600665,0.0,8.360218048095703,9.306249618530273,22.199954986572266,23.26117706298828,,,10000000,12625025,10000000,29746705,10000000,61982337,14250614784,303094784,522190848,100100549230
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,215,20260811,74868.7765986782,370.6501849289052,15.814017332857475,319.0298188761808,0.0,8.333877563476562,9.588907241821289,22.19100570678711,22.946840286254883,,,10000000,12680574,10000000,29894812,10000000,62288147,14238912512,303094784,522190848,100100548707
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,216,20260811,75202.87561294017,370.04597818898037,14.345704207895324,319.7532787860837,0.0,8.522603034973145,9.932852745056152,22.172861099243164,22.916522979736328,,,10000000,12736863,10000000,30004114,10000000,62545824,14244880384,303094784,522190848,100100548060
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,217,20260811,75545.1395599281,378.4351418619044,16.398504300042987,325.86540790088475,0.0,8.649086952209473,9.923500061035156,22.256725311279297,23.616491317749023,,,10000000,12793728,10000000,30147315,10000000,62848820,14240301056,303094784,522190848,100100547601
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,218,20260811,75881.8382373401,372.42593519203365,15.2789801240433,321.4196724211797,0.0,8.718121528625488,9.54782485961914,22.1914119720459,23.98008155822754,,,10000000,12849465,10000000,30280476,10000000,63140107,14176587776,303094784,522190848,100100547143
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,219,20260811,76218.75619980111,373.3793126239907,14.421713394811377,322.49620661488734,0.0,8.782111167907715,9.939421653747559,22.432281494140625,24.075584411621094,,,10000000,12903592,10000000,30394466,10000000,63406709,14239784960,303094784,522190848,100100546435
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_220,220,20260811,76646.60011459421,464.16680019698106,15.240701301256195,319.0022260970436,93.60093755205162,8.953022003173828,10.314949035644531,22.36492156982422,23.351593017578125,0.22537021338939667,0.23469425737857819,10000000,12957705,10000000,30520163,10000000,63684647,14256951296,303094784,522190848,100087087341
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,221,20260811,76981.91759496205,370.86584404087625,15.32165854680352,319.99577916017734,0.0,9.007621765136719,10.249775886535645,22.443082809448242,23.28558921813965,,,10000000,13013645,10000000,30655904,10000000,63976332,14235758592,296370688,515899392,100093813388
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,222,20260811,77316.85687566292,371.4967257929966,15.97093107085675,318.96830194001086,0.0,9.075016021728516,10.347295761108398,22.409364700317383,24.312833786010742,,,10000000,13068733,10000000,30804031,10000000,64284275,14252146688,303094784,522190848,100093812801
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,223,20260811,77652.29962154804,941.5053958669305,15.424464511917904,320.0182498830836,0.0,9.162650108337402,10.281538963317871,22.460847854614258,23.761024475097656,,,10000000,13123850,10000000,30934876,10000000,64566710,14241873920,303094784,522190848,100093812250
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,224,20260811,77987.26711477805,370.9053492161911,16.001005362952128,318.96644770982675,0.0,9.279644966125488,10.397483825683594,22.12686538696289,23.659677505493164,,,10000000,13180592,10000000,31084135,10000000,64874197,14241914880,303094784,522190848,100093811727
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,225,20260811,78323.0035893349,371.6879386890214,16.252404500963166,319.48401466105133,0.0,9.249410629272461,10.543220520019531,22.36012077331543,24.220979690551758,,,10000000,13235027,10000000,31239058,10000000,65183424,14241927168,303094784,522190848,100093811140
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,226,20260811,78655.46550502884,368.5089556120802,14.315358872059733,318.14652324910276,0.0,9.448822975158691,11.01897144317627,22.426694869995117,23.560874938964844,,,10000000,13289256,10000000,31355815,10000000,65447537,14247612416,303094784,522190848,100093810554
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,227,20260811,78998.30590772978,378.96235737996176,15.6191708620172,327.2212028161157,0.0,9.322298049926758,10.97862434387207,22.534090042114258,23.96990394592285,,,10000000,13347363,10000000,31504158,10000000,65754309,14248939520,303094784,522190848,100093810095
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,229,20260811,79672.28232472762,371.78137743705884,14.557273400016129,321.5153410162311,0.0,9.50539493560791,10.829304695129395,22.485336303710938,24.115158081054688,,,10000000,13460023,10000000,31755401,10000000,66316311,14264758272,296370688,515899392,100093805630
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_230,230,20260811,80106.31373094767,469.5561434060801,15.326093938201666,323.79626885498874,94.90897820307873,9.850541114807129,10.815834045410156,22.37125015258789,24.311120986938477,0.2245817333459854,0.2349696010351181,10000000,13517305,10000000,31886382,10000000,66609875,14430334976,303094784,522190848,100080346538
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,231,20260811,80448.62318912963,378.1762015130371,15.137008695863187,327.17240458074957,0.0,10.02338695526123,11.162046432495117,22.42873764038086,24.228139877319336,,,10000000,13575163,10000000,32011158,10000000,66886721,14186016768,296370688,515899392,100087072445
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,232,20260811,80784.68933128472,372.4750402360223,15.039206279208884,321.02687718486413,0.0,10.087946891784668,11.131857872009277,22.510303497314453,23.544967651367188,,,10000000,13635426,10000000,32134848,10000000,67167972,14251503616,303094784,522190848,100087071922
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,233,20260811,81119.78545784671,371.01810060301796,15.12657538196072,319.96952077304013,0.0,10.02688217163086,11.53493881225586,22.627696990966797,24.397945404052734,,,10000000,13692309,10000000,32270050,10000000,67455902,14253940736,303094784,522190848,100087071461
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,234,20260811,81456.1129168747,371.62995297298767,15.097932026954368,321.22949189390056,0.0,10.214125633239746,11.347213745117188,22.725805282592773,23.642623901367188,,,10000000,13751806,10000000,32383222,10000000,67724649,14140174336,303094784,522190848,100087070874
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,235,20260811,81792.52517268667,372.6252381741069,15.21180407796055,321.2004265168216,0.0,10.167649269104004,11.396760940551758,22.525840759277344,23.525129318237305,,,10000000,13805095,10000000,32521874,10000000,68012399,14261383168,303094784,522190848,100087070350
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,236,20260811,82131.66991814761,375.74927687388845,15.731790785910562,323.4129230948165,0.0,10.243879318237305,11.593910217285156,22.604175567626953,24.8262996673584,,,10000000,13860048,10000000,32663051,10000000,68310238,14189662208,303094784,522190848,100087069763
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,237,20260811,82466.81839529471,371.10633038706146,15.729749996913597,319.4186949301511,0.0,10.478346824645996,11.600485801696777,22.62030792236328,24.57643699645996,,,10000000,13918881,10000000,32802635,10000000,68614087,14206447616,303094784,522190848,100087069240
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,238,20260811,82803.77894113865,972.9487132139038,15.271001802757382,321.6895152749494,0.0,10.398667335510254,11.735466957092285,22.58491325378418,24.6402530670166,,,10000000,13978047,10000000,32918744,10000000,68887089,14256828416,303094784,522190848,100087068561
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,239,20260811,83142.5636276938,375.10234465799294,15.560753476805985,323.22389562800527,0.0,10.682588577270508,11.915359497070312,22.76096534729004,24.049087524414062,,,10000000,14032336,10000000,33054159,10000000,69177965,14253998080,303094784,522190848,100087068104
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_240,240,20260811,83578.36416762788,472.7047882070765,14.930869913194329,325.36125449603423,95.50836964696646,10.59327507019043,11.950277328491211,22.517534255981445,23.69915008544922,0.2266131341457367,0.23635277152061462,10000000,14094713,10000000,33172514,10000000,69455225,14351839232,303094784,522190848,100073608882
